"protein_group","number_of_peptides_A_1","number_of_peptides_A_2","number_of_peptides_A_3","number_of_peptides_B_1","number_of_peptides_B_2","number_of_peptides_B_3","abundance_A_1","abundance_B_1","abundance_A_2","abundance_B_2","abundance_A_3","abundance_B_3","log_ratios_B..vs.A.","differential_abundance_qvalue_B..vs.A."
"P60174",23,19,20,19,21,21,29.6320404703034,29.421715712487,29.942213260959,29.4275569733967,29.9506230825609,29.7417687699218,-0.3112784526726,1
"P31948",17,22,21,21,24,23,28.277329262955,28.3614781305845,28.5956928531429,28.487048301677,28.6961173847836,28.7346377894394,0.00467490693979992,1
"P29401",20,18,19,22,16,20,28.2013873515844,28.1200204526372,28.5927324683685,28.2896913460043,28.5767946687836,28.5882279632148,-0.124324908960067,1
"P10664",18,20,25,12,17,17,28.4485018810866,27.6292384301506,28.9938812287683,27.6336889356957,29.044057536109,28.0620631061466,-1.053816724657,0.0685953921604698
"Q14566",18,18,19,14,18,16,27.1031403485799,27.0543885315975,27.4131046679626,27.2614364329553,27.4905421918695,27.5007061139337,-0.0634187099751671,1
"Q08J23",18,16,18,19,19,23,26.2758913244351,26.226908097475,26.6507509143651,26.2331641170753,26.7396194238588,26.6029729140792,-0.201072178009834,1
"Q6P2E9",15,16,17,14,15,16,25.7485587438717,26.0325426859729,26.0981040678298,25.8353955735351,26.2922824498494,26.2156117954447,-0.0184650688660675,1
"Q92900",17,16,20,23,21,21,26.2486148458082,26.3938931678414,26.8615621359827,26.3718306061628,26.894313115535,26.7113357180782,-0.175810201747833,0.992228433313889
"Q15233",17,19,21,20,19,27,28.1099504998857,27.8338875306747,28.4104683024997,28.149930969355,28.4313559184663,28.525554740383,-0.147467160146332,1
"P07244",21,23,22,15,16,17,26.9951514961537,26.2003522157174,27.5285257692769,26.202666852759,27.4975927635741,26.6647410972124,-0.984503287771968,0.0820391572803155
"P38013",21,24,26,20,18,21,29.2262845880777,27.9517177210565,29.6282808793529,28.2001380033763,29.6882553255978,28.6364914254994,-1.2514912143654,0.0378597684461813
"P30041",20,21,20,19,20,21,29.7082062558343,29.82570881006,29.8991266703849,29.1713751944125,29.8874680226239,30.0098161478214,-0.162633598849731,1
"P25205",20,18,20,18,21,18,27.2136849549486,27.3567484121415,27.5540567929442,27.3459656854889,27.6684326302541,27.813953964579,0.0268312280208332,1
"P07954",14,15,20,17,20,20,27.0222440225433,27.3434055992297,27.5512874598838,27.2490924698298,27.6664910153957,27.627969975256,-0.00651815116909897,1
"P40227",13,18,15,21,18,20,28.4417575538735,28.2873260124073,28.7752312875697,28.7158623096753,28.8368359896747,28.9754433124264,-0.0250643988696346,1
"P30153",16,18,14,16,24,25,27.2617358398614,27.1764519760506,27.56960219589,27.1567679069044,27.2961201314146,27.4649923755188,-0.109748636230734,0.999228499599805
"O00299",19,19,18,19,19,18,30.0380282863169,30.1362214020334,30.3115203651835,30.0950634372402,30.366298332433,30.4491313869731,-0.0118102525622348,1
"P02925",11,14,11,19,21,22,27.3082449997654,29.0727210996584,27.6688285153832,29.0296555789569,27.7647161195316,29.3768746901331,1.57915391135607,0.0157983531071576
"P17255",22,24,23,13,13,15,27.7568371553838,26.8562559626909,28.1354439222809,26.895648775331,28.2615113263749,26.9660094240289,-1.1452927473296,0.0457999142818968
"P49626",19,19,23,12,16,18,28.4135149506598,27.6034198873687,28.9437940479666,27.5738242113298,29.0029866527989,28.0088230208851,-1.05807617728057,0.0668933736690463
"O60841",11,18,17,15,16,19,26.8628740749349,26.7935057756386,27.30714979604,27.1428621076475,27.424702466624,27.4946821488115,-0.054558768500435,1
"Q14008",12,16,19,14,17,20,25.6575466660319,26.0404594659188,26.264218794009,25.9248955737887,26.4846433317605,26.3592952745097,-0.0272528258613995,1
"P09211",18,18,19,19,19,22,29.1690801281951,29.2903839622039,29.3561146212495,29.0575085777725,29.469630142748,29.3675560591245,-0.0931254310305671,1
"P37291",25,27,25,17,17,13,28.8293554694747,27.5567305602109,29.1394167654279,27.6373473542958,29.2475229535308,28.1276170274706,-1.29820008215203,0.0333116981304107
"P14625",21,20,19,22,18,25,29.0028750909469,28.7636344427176,29.3940367485183,29.1115776296669,29.5127399806399,29.404570420498,-0.209956442407533,1
"Q15181",21,20,18,24,20,20,27.8724073557626,28.0334266985033,28.1692830958441,27.8155359426691,28.1035237768276,28.1186013236814,-0.0592167545268344,1
"P60842",19,18,21,18,16,21,28.3355652275555,28.3518970865339,28.6753657153171,28.4070074659182,28.6481842045077,28.7187475369067,-0.0604876860071665,1
"P27816",12,16,17,17,19,22,26.4825368125576,26.4914741649682,26.8544307038637,26.5486248584516,26.8521710534041,26.8763424182604,-0.0908990427150667,1
"P04083",16,17,18,17,16,19,28.7256776678999,28.849161294148,29.1534083841638,28.8846456589512,29.1957029112762,29.2748505945011,-0.0220438052465338,1
"P52597",14,17,14,18,20,16,28.0469479576059,27.7382508326037,28.1261927487887,27.9272045858391,28.346243049879,28.5204933958823,-0.1111449806495,0.999228499599805
"Q92922",17,16,22,16,18,19,26.0811823857766,26.3366119769344,26.9640928113332,26.4292169539707,27.0034957802094,27.073775963216,-0.0697220277326996,1
"P49736",16,18,20,20,20,18,26.915621024232,27.1652393194601,27.5436051269174,26.9169647101386,27.3729537765678,27.4140836262024,-0.111964090638699,1
"P26639",16,17,21,18,18,23,27.534418424192,26.9748730862846,27.8147401839969,26.9428305384802,27.9784923556656,27.7416640682717,-0.556094423606,0.707826684602676
"P11413",16,16,16,16,17,18,27.4877897507768,27.4788614357653,27.8731914717172,27.7171298967729,28.048633043071,28.0409602224,-0.0575542368755997,1
"P12277",18,19,18,18,19,19,28.1393938125683,28.3209292867413,28.4673131227354,28.1830880185042,28.4060007186574,28.499119979511,-0.00319012306819981,1
"P22515",15,18,21,11,7,16,27.0741697250643,26.1946947937642,27.4006441692574,26.1498742357286,27.5387518538596,26.7019291125963,-0.989022535364068,0.0776592661498334
"Q7L014",11,15,16,16,18,20,25.7121133234765,25.7226008734134,27.0717641407246,26.3381651011522,26.2938180743092,26.3449686276141,-0.223986978776868,1
"P12268",20,18,20,17,19,17,27.5345397746147,27.8481119010377,27.9401788866928,27.7224814298651,28.008973264113,28.0508188230927,0.0459067428583341,1
"P61978",20,21,19,21,20,22,29.2330713490171,29.3688593049003,29.585331528289,29.3782824183211,29.5977649005272,29.6796223766729,0.00353210735366716,1
"Q99460",17,19,17,17,21,18,26.8571451783176,26.8118793173819,27.2142070462985,26.6413034161354,27.2020351679919,27.2526206824343,-0.189194658885467,1
"Cont_Q29443",13,18,19,18,16,19,25.8418860129616,25.9333478475285,26.2800849947349,26.173943335526,26.4921608895081,26.5170716187329,0.00341030152760051,1
"P30101",18,15,17,15,16,22,28.0444800038955,28.0088100298369,28.154869241907,28.0070274380409,28.2693856835127,28.1576083012199,-0.0984297200725,1
"P26637",20,16,18,15,15,11,26.9289467953405,26.0122830184843,27.1707644911063,26.0921432048578,27.6196090166429,26.1919894816251,-1.14096819937417,0.0525800274553096
"Q09028",13,11,16,14,13,14,27.234538404603,27.6007690829246,27.7007802565135,27.4090101770075,27.9318008245297,27.7358164989365,-0.0405079089258666,1
"P17844",22,20,22,21,20,24,28.6409112646632,28.8248482547948,29.0166903094045,28.6997172101201,29.0486975589545,29.0464682602185,-0.0450884692962662,1
"O75694",17,14,17,12,14,17,26.1687755466736,25.6227610028428,26.323151542111,25.8198903192588,26.2382934998471,26.2081749589906,-0.359798102513166,1
"Q96AE4",20,20,18,18,21,18,26.8314122101891,26.8318860103478,27.2316408832351,27.0102687404058,27.289543467916,27.2408307744935,-0.0898703453643677,1
"P00950",17,16,18,14,13,15,30.248840796152,29.212088743366,30.2886095582792,29.1495021566576,30.5450201881649,29.5606559777946,-1.0534078882593,0.0529531015614305
"Cont_Q7SIH1",13,14,13,16,18,20,25.5949443879142,25.544442490991,26.4697234118461,25.6086390318373,26.4604245235989,26.2405367503623,-0.377158016722868,0.956371152998337
"P06738",14,17,22,9,14,12,26.4760858557321,25.6255405253638,26.83779181224,25.8241905051152,26.9851956205292,26.1866237354885,-0.8875728408446,0.119018791713665
"Q9P2J5",11,14,11,19,17,17,27.9611112121574,27.876388605207,27.7014480835983,27.7146296593822,28.1818759323858,28.0349278916684,-0.0728296906279671,1
"P53621",11,17,15,15,15,15,26.0025103092928,26.0242756536708,26.9670406362084,25.9606408090497,26.8621081731643,26.6807214645927,-0.388673730450767,0.893658066071859
"P09436",19,22,19,12,17,16,26.8480112001533,26.0803600237824,27.2270791406425,26.2502193251815,27.3130162778627,26.6517282645611,-0.801933001711166,0.178886115161807
"Cont_P01966",15,15,13,14,17,19,27.4765352269908,27.8825972487804,29.4122274054911,28.8130605247134,28.2970417744515,28.33691742518,-0.051076402753201,1
"O15067",14,18,20,15,18,18,25.6413355025532,25.8273667410939,26.1061477237841,25.9294634044476,26.2412938137699,26.2520008241372,0.0066846431904987,1
"P02400",17,18,16,10,12,14,27.9121078638092,27.2566992082107,28.334798928378,27.1596711976303,28.4043674614653,27.4566880458837,-0.926071933975933,0.0776592661498334
"P36578",18,21,20,19,21,22,28.5508749879375,28.5939470452642,28.7934510030937,28.5805415124345,28.8772583861831,28.8460746376107,-0.0670070606349675,1
"O00267",13,14,17,12,13,16,25.5910015689265,25.3978836263238,26.0684914554346,25.2985776576413,25.7305470473142,25.75354424031,-0.313344849133401,1
"O74302,P0C2I3,P0C2I5,P0C2I9,P0CX57,P0CX58,P0CX70,P0CX71,P0CX72,P0CX73,Q03612,Q07793,Q12414",15,17,19,11,11,14,26.7344822299383,25.8909566750096,27.2189272351748,25.9401949307134,27.2495010746856,26.270138316011,-1.0338735393549,0.0634394299332133
"P63010",16,11,17,16,16,19,26.2775916229617,26.3675695226435,26.7030265566966,26.4891448178063,26.6803975138868,26.7768141191951,-0.00916241130006649,1
"P32589",18,19,16,12,13,11,27.452495389988,26.4637851475064,27.6543650642613,26.4551730528951,27.6123748318559,26.8342317478321,-0.988681779290534,0.0577641396040948
"P67809",11,14,13,14,12,15,27.646139412389,27.5219956152997,28.0131214148918,27.7695423798842,28.1315593318671,28.1506814723363,-0.116200230542566,1
"P41250",11,12,19,10,15,20,27.9196322410375,27.8790277972091,27.6521154077916,27.7131484999964,28.2793315829976,28.0158575571932,-0.0810151258093335,1
"P0CE47,P0CE48",9,7,12,20,23,24,27.0478348360923,28.6041115851508,27.2421018119912,28.8031984584502,28.0771666333541,29.0720890871873,1.3707652831169,0.0365476093391316
"Q86UX7",15,14,15,14,16,17,26.4126210121876,27.3553804030211,27.6293552859105,26.6342987996664,28.1547566236425,26.997876688292,-0.403059010253699,0.918635447107878
"P07195",14,16,18,15,15,17,29.4529651094435,29.5731940138135,29.9329361368526,29.6769354262009,30.0161286753151,30.029133859665,-0.040922207310602,1
"Q92841",19,18,23,19,21,22,27.9111116106635,28.278472854318,28.3886841158697,28.1090011837025,28.4264022062877,28.5129395826054,0.0580718959349997,1
"P22202",16,21,19,19,15,13,30.584601865359,30.4921531863084,30.8554225676042,30.3833333060066,30.9176976736529,30.6675050828549,-0.271576843815401,0.917325099143281
"O60610",13,19,18,15,18,22,26.1669002888108,26.6487647177528,26.5235441295712,26.4346488415487,26.7301362250518,26.7722659388862,0.145032951584633,1
"O43390",18,14,16,18,16,18,28.018728752329,28.1508415022718,28.4553267185659,28.1569247950519,28.5432388411594,28.5610376860854,-0.0494967762150675,1
"P38720",18,20,18,13,16,17,27.8194494985341,27.0591929353461,28.2200183861072,27.1076765176167,28.2255857962835,27.4453668970451,-0.884272443638967,0.0948641314435464
"P34760",18,16,17,14,14,11,29.1224466618088,28.3047454093628,29.4729101857728,28.2102328592738,29.5820740862917,28.5628696223399,-1.03319434763227,0.0430479353129238
"P0A9Q7",5,6,7,16,19,18,24.4697809102963,25.975592261968,24.7696670691312,26.0137053450563,24.6986065418467,26.2812685778807,1.4441705545436,0.0175593418668386
"P18754",14,12,16,16,16,12,26.6882163674887,26.8613972432323,27.1092939362111,26.8469771286133,27.1313172277655,27.2257206694589,0.00175583661306788,1
"P05387",15,14,16,13,16,14,28.7513605822364,28.716522146575,29.0268938512012,28.7163607483901,28.9999436745823,29.0254956260748,-0.106606528993334,1
"P33993",11,16,15,13,15,20,26.6415608592076,26.7331969045364,27.0382674687008,26.9227186793843,27.2448782814506,27.3263026108527,0.0191705284714665,1
"P14868",17,14,15,14,15,21,27.407815054606,27.5634906128319,27.8624285071054,27.5611410820344,27.9312323822123,27.8852998846713,-0.0638481214620334,1
"P13489",15,14,13,19,17,17,26.6126883272957,26.6764016535282,27.0958711868659,26.9712216432581,27.1552277389119,27.3301925660419,0.0380095365849004,1
"Q8N163",13,16,17,14,15,14,25.7300925754386,25.7948231629298,26.0460901842611,25.8579059375741,26.2115712315876,26.1777262535205,-0.0524328790876349,1
"P55884",17,17,17,16,19,18,26.9480815589197,27.1188819985667,27.2931470362477,26.9804025856331,27.3555917155333,27.3445872731953,-0.0509828177685326,1
"P33176",17,15,20,16,19,18,25.648250485456,25.6871255403649,25.9771450391182,25.851827278744,26.0403614678557,26.1567992241905,0.00999835028983398,1
"Q9Y4L1",17,17,16,16,18,18,25.7927344025408,25.9111599901333,26.2064241855131,25.914625917713,26.2310194163596,26.3243353559679,-0.0266855801997667,1
"P08670",16,18,22,19,16,21,28.7946292454033,28.6109465364808,29.1431804627627,28.7396783386263,29.2584106172223,29.0537754427443,-0.2639400025123,1
"P07355",17,19,18,18,19,20,28.1455708647673,28.1847573260685,28.5750753537601,28.3461515931728,28.6896557311603,28.7394786160582,-0.0466381381294004,1
"P54577",19,18,20,23,19,18,27.6475571282536,27.5538821299676,28.0920323588156,27.7920543947257,28.0820541596574,28.0832174917681,-0.130829876755066,1
"Q92499",9,16,18,13,18,21,26.1128063166962,26.4202388421658,26.6075468227782,26.4098220827965,26.7241802251249,26.7156639750969,0.0337305118199656,1
"Q9UMS4",13,11,16,16,15,16,26.4711916983807,26.8165715015927,26.8743152946869,26.4814391612064,26.999387869893,26.9794900031399,-0.0224647323405331,1
"O60763",15,17,17,14,15,20,25.4583963494906,25.3092136217444,25.7418152558414,25.5100624533006,25.8688242499527,25.8746366818259,-0.125041032804598,1
"Q5VYK3",10,8,9,13,10,6,25.2118513198324,25.2028016441286,25.483937278371,25.2276805695757,25.4954046802993,25.4986998641391,-0.0873370668864339,1
"P32905",10,12,16,7,9,9,26.9929867267828,26.288677563366,27.4819942481555,26.2821410608933,27.6799218108452,26.6338424510884,-0.9834139034786,0.0842259231444561
"P25553",10,8,8,15,17,19,25.7069121515268,27.5182691914748,26.2448901823831,27.574519847863,26.0430990613358,27.9424507892539,1.68011281111533,0.013866345910826
"P51991",14,19,16,17,19,18,28.4855398153473,28.3966949238121,28.6792142989055,28.3742866554842,28.7434806641784,28.6841135850953,-0.151046538013199,0.989446536923636
"P19882",22,21,21,14,15,20,28.46349406503,27.5248789512262,28.854529150504,27.6229781121686,28.9429184821627,27.9465201006412,-1.05552151122023,0.0590115743660148
"P38427",12,12,20,8,11,8,25.9625196485609,24.9258460561908,26.2709924689764,25.0661570373016,26.7029284083373,25.329424502034,-1.20500431011607,0.0525800274553096
"P16140",18,17,17,14,16,15,27.3756079644038,26.6045836549965,27.3610712557606,26.2739140917837,27.6005414596027,26.6757366630252,-0.927662089987233,0.0689440385909875
"P52948",14,13,11,14,14,12,25.7153101723405,25.8650397999327,26.2476873694706,26.0606927986369,26.2811332794945,26.1968629291841,-0.0405117645173014,1
"Q13310",15,14,15,15,17,17,27.3630623626058,27.5092939426819,27.67542225197,27.4082382486643,27.7954123893257,27.9259104193152,0.00318186891996675,1
"P24928",12,12,13,14,15,12,24.9294990725497,24.8713912876602,25.4404733087217,25.0942979274973,25.3768189299051,25.408989970654,-0.124037375121665,1
"Q13428",15,14,14,17,14,16,26.7880380224427,26.6087318540458,27.1885565509241,26.9455647508125,27.2336879836804,27.2195180392064,-0.1454893043275,1
"P0A9B2",13,13,13,18,19,23,30.188246846484,29.4664825347372,30.3897536857227,29.4967277525188,30.2424019142426,29.7491395409828,-0.702684206070166,0.17275459681199
"P11586",14,12,13,15,15,12,25.8381429877156,26.1594175968485,26.0753025387954,26.1882737143176,26.4701020150107,26.4583312606211,0.140825010088501,1
"O94788",12,14,19,18,16,15,26.6447780523984,26.4348885520818,26.8289935318713,26.397721107547,26.7745036671853,26.8776658892493,-0.1793332341923,0.993953913385193
"P40825",16,16,16,6,11,11,26.0158609592419,25.503560699284,26.4889493714938,25.7445751908946,26.5525017713635,25.815961353213,-0.664404952902531,0.341208721610218
"P13667",18,14,15,16,13,17,26.1787376332968,26.273738269784,26.6296249853363,26.3871577691248,26.7891440604142,26.8185492173816,-0.0393538075856317,1
"P10081",18,16,17,11,13,13,27.9583668584888,27.0322685808359,28.2369455523141,27.2226494387973,28.4521101259973,27.4713542115794,-0.973716768529201,0.0705272071368646
"Q16531",10,14,12,11,17,16,26.1067838400442,26.1786765511213,26.5322757756634,26.2809740470443,26.4866228146013,26.5759668797341,-0.030021650803068,1
"P33992",11,11,16,11,14,14,26.7064980205101,26.6087376058938,26.7848584602705,26.6578883235134,27.2801068063634,26.8987731515404,-0.202021402065466,1
"P16474",17,16,18,15,13,9,28.9012680661345,29.077941610754,29.4244301736878,28.8383706769232,29.4791047700298,29.0980997295577,-0.263463664205733,0.510507237027882
"Q15366",18,20,19,19,21,21,28.5279130396919,28.4786955698244,28.9696030196746,28.6430989372028,28.9825067531148,28.9825999703194,-0.125209445044901,1
"P62258",21,17,18,20,20,17,28.472010033025,28.6839911261865,28.8457397421628,28.5151466209871,28.8916771989401,28.8662527308268,-0.0480121653758339,1
"Q9H583",12,14,19,14,10,18,26.4900452442986,26.445577177269,26.5736546987371,26.6508090811233,27.2254840079597,26.557382013118,-0.211805226495033,1
"P36776",14,13,18,11,19,17,26.6614940105178,26.8145681892703,26.927501746337,26.5761582695877,26.8976492108147,26.9542397159359,-0.0472262642918662,1
"P05023",12,13,18,12,16,17,26.2577098122404,26.3472584250063,26.8185870531712,26.5126412542433,26.8948942545385,26.8293854735981,-0.0939686557008,1
"Q99497",15,14,17,16,13,15,28.1618822711584,28.0520145737903,28.5833490895587,28.3350420451209,28.6030922563654,28.6484079453659,-0.104286350935133,1
"Q9Y4E8",19,18,16,16,20,20,26.0630187817539,25.9745687217919,26.3143073326014,26.0796179183231,26.4996438569854,26.44677146732,-0.125337287968566,1
