"protein_group","number_of_peptides_A_1","number_of_peptides_A_1","number_of_peptides_A_1","number_of_peptides_B_1","number_of_peptides_B_1","number_of_peptides_B_1","abundance_A_1","abundance_B_1","log_fold_change_B_vs_A","differential_abundance_pvalue_B_vs_A","differential_abundance_qvalue_B_vs_A"
"Q9BXV9",2,2,NA,3,2,2,20.6338147299165,20.4970857952287,5.6027886632994e-21,0.999999999955658,1
"P46379",15,15,12,17,16,15,21.4628213240883,21.4344526976317,0.0519754477496229,0.283451277878722,0.542639044121833
"Q8TEX9",12,12,14,17,17,17,20.35300447257,20.503489133678,0.412614878105656,0.000181985473364789,0.00103392823295948
"P78344",18,22,23,21,25,25,21.0391730183753,21.009563590276,1.16004301507822e-18,0.999999996932318,1
NA,NA,NA,NA,NA,NA,NA,21.0753664360265,20.5959093370558,-0.253621386095718,0.17560794529656,0.37029913514792
"P10644",5,8,6,7,6,9,21.2174767669947,20.9023553744034,-0.0707914999672691,0.320048953712196,0.600931475522223
"Q9UKK9",10,7,8,10,9,7,21.7179670462106,21.5751514027144,0.051036152849911,0.395090689853131,0.712919200357205
"O13535,P0C2I2,P0C2I4,P0C2J0,P0CX59,P0CX60,P0CX65,P0CX66,P0CX67,P0CX68,P0CX69,Q03619,Q03855,Q03856,Q04670,Q12088,Q12193,Q12217,Q12316,Q12441,Q92393,Q99231",2,1,NA,NA,1,NA,21.7471417449951,20.6145773482457,-0.924474780070708,0.000303399287688681,0.00160455054150387
"P61163",NA,3,6,3,6,6,21.1966209859461,21.1035749583564,1.40248962239381e-19,0.999999999339228,1
"P29401",22,23,23,28,19,22,21.9802856773858,22.002805065547,0.115338033311784,0.0535177600182256,0.137855899158709
"Q12874",13,13,16,12,15,13,21.4953502588566,21.5900669340089,5.55873191994466e-08,0.999163046924062,1
"P35250",10,7,7,11,8,10,21.0333226568831,20.8726547731149,1.61180203068192e-11,0.999991721205091,1
"O00273",8,5,10,7,7,8,21.0887480468999,20.9693732991522,0.0788844897411903,0.158206982541886,0.339713772927613
"Q9UK41",4,5,6,4,5,4,20.3954743973264,20.4242346033824,0.135684957994327,0.0591941506304179,0.1500608679286
"Q9H910",8,9,8,11,8,10,21.9578957595654,21.8920685449004,0.0676497754490114,0.324106335613954,0.606607531691649
"Q13111",9,8,5,7,8,7,20.4552794904213,20.4843358365945,0.157977118012938,0.107120894186335,0.245712333557356
"Q8WWM7",18,23,20,20,15,18,21.2219979195218,21.0813305248288,1.65172290143275e-19,0.999999999289153,1
"Q9BWD1",13,17,16,15,14,14,20.6710158544971,20.572726758597,7.16818500912064e-20,0.999999999475659,1
"P31539",40,41,44,34,29,35,22.113661200206,21.1855286771356,-0.805097820926167,5.75800662139419e-34,1.21563035790874e-31
"Q92879",8,7,6,9,7,9,20.6357273488214,20.6355889335199,0.0606214875285721,0.376316692112614,0.685369047953891
"C9JQL5,Q01628",NA,NA,NA,1,NA,NA,18.9300162015522,18.4753934491979,-2.75994893475825e-19,0.999999999407062,1
"P01123",7,6,8,4,4,6,20.1387142027287,19.2457827275344,-0.663544215033469,8.50621178177391e-05,0.000513094694676602
"Q16763",4,1,3,NA,5,3,21.1128065772275,20.805869909235,-1.31744401386646e-19,0.99999999933688,1
"Q9BVC4",3,1,NA,3,3,2,19.1661309575589,19.6681849825892,0.370381785607826,0.0293738220814628,0.083893416096299
"O15116",4,3,3,4,3,3,20.6585576033114,20.5150274761805,1.90563558889022e-20,0.999999999833265,1
"Q9H2J4",8,11,6,8,9,9,20.7718192297413,20.7848260574801,0.0899161984597936,0.157864646059002,0.339254723900413
"O95639",3,4,3,5,4,5,20.9691425834167,21.0323217271344,9.06208483509615e-05,0.978044895619636,1
"B2RUZ4",1,1,NA,1,NA,1,20.5460166953556,20.4098108513019,1.43248427734664e-20,0.999999999926408,1
"P16861",32,31,34,23,26,28,22.0683222575593,21.0442768082336,-0.832612070519726,3.46324674993022e-38,1.0752362556548e-35
"P40121",7,5,4,5,6,6,20.7230153339236,20.4939740157941,-8.92720121116217e-20,0.999999999409973,1
"P32468",6,5,5,4,5,5,20.8555718569395,19.6867824246477,-0.871988208540622,2.99893320731361e-08,3.54102225239401e-07
"O14745",6,9,10,7,9,9,21.4937652895186,21.4200746222926,0.0447332690700725,0.327798256323864,0.610511154457344
"O60664",16,16,13,16,16,17,22.4650476315668,22.4534839185588,0.087391802595772,0.169826396058383,0.360147900129524
"P10080",13,12,12,10,11,8,22.058953186828,21.003012170775,-0.793930324222962,3.84739694144578e-14,1.04136210548466e-12
"P25567",6,4,8,3,6,5,21.0771993095977,20.3011046652896,-0.545385784739062,0.00100073441316202,0.00445727952123977
"P30519",NA,NA,NA,3,NA,2,19.2404258337662,19.1826069860031,2.77183615666677e-20,0.999999999876543,1
"P56211",4,4,4,4,3,NA,20.5040819177198,20.5363706210419,1.99864618078337e-17,0.999999993138183,1
"P46779",NA,NA,NA,7,6,6,23.7467106518009,23.6404565822905,2.38276786751115e-20,0.999999999746228,1
"Q9UKF6",9,11,10,12,12,13,21.126860142148,21.0062352557559,7.15714812200816e-20,0.999999999285028,1
"P38879",9,7,10,7,7,5,23.1007053866493,21.9740908640615,-0.849096344824702,5.19277416998223e-17,2.03018237549379e-15
"P41567",1,1,1,1,1,1,23.5098802518536,23.7477053339702,0.094506058028093,0.461258525848191,0.809255799778619
"P40159",4,4,4,2,5,4,21.6846620966771,20.7198718925347,-0.779908132565381,7.61644179743801e-07,7.16570050033473e-06
"P32835",2,1,1,1,1,3,23.5530729944347,22.4277084436537,-0.924372012793751,0.000278273625482563,0.00148669379614081
"O95487",4,7,7,5,8,NA,20.1503827996549,20.0154551208065,2.1175304839054e-17,0.999999993920653,1
"P32836",1,1,1,1,NA,NA,21.8464116753926,21.0806339665502,-0.563602369834553,0.0138612968284978,0.044447098821878
"P80217",4,3,3,6,5,3,19.8287757277415,20.0383215845685,0.194598507346852,0.343776360230736,0.635468116018493
"P35659",11,10,10,10,14,14,23.3092318473187,23.2876834153896,0.147571609529865,0.0074381087130109,0.0260180828211301
"P04801",19,19,23,15,15,15,22.3906944724883,21.4058594575546,-0.794840151567223,1.82826297867158e-15,5.74379285799322e-14
"P40075",8,8,9,7,7,7,22.520756450292,21.4287917275957,-0.835547752468883,3.09201028153045e-11,6.02248389639114e-10
"P21825",2,2,NA,2,NA,NA,19.6336076835786,18.7215919416135,-0.624960084430229,0.0752237666848545,0.183810666927158
"P0CX51,P0CX52",5,5,6,5,6,6,25.2014456357311,24.1368751544867,-0.939920537431523,1.28892225035089e-08,1.60446500880943e-07
"P04183",9,10,10,9,9,9,21.9538586508976,21.8774820084189,5.40242903887756e-20,0.999999999660401,1
"P06454",3,3,4,4,5,4,22.3891465651521,22.217656804908,-6.18607684415108e-12,0.999994389904229,1
"Q8NDC0",1,1,NA,1,1,1,23.000678928053,23.0863488370859,0.241575687668092,0.111464051641504,0.254238230148598
"P51159",NA,NA,NA,NA,NA,3,19.8548225501344,19.7110153020442,-3.72041117447143e-20,0.999999999823609,1
"P62328",3,3,3,3,3,4,24.8274842633445,24.6623629215456,9.41914924744621e-21,0.999999999903613,1
"Q13177",9,11,11,10,11,10,21.8313275187706,21.673276724223,4.00804898367045e-20,0.999999999622421,1
"P40462",8,4,NA,NA,NA,NA,19.36495965847,18.4582008416996,-0.553409922333578,0.030793257482236,0.0874740651190751
"Q06677",4,5,4,NA,NA,NA,19.0004971588299,17.942656561912,-0.821211719320917,0.00568809400091709,0.0206761433449314
"P25451",2,5,3,1,1,2,20.1864683334574,19.5188266403248,-0.609327051578361,0.00991983948657397,0.0331792856844977
"P08047",2,4,2,5,2,4,20.8030158995978,20.5740150945462,-1.38783488060354e-17,0.999999995529226,1
"P63165",NA,1,NA,1,1,2,21.5349116525034,21.5395222958013,5.07333378206212e-20,0.999999999767401,1
"P47756",15,14,15,15,14,14,23.0781014168104,22.844118537571,2.77925154701171e-20,0.999999999690291,1
"O60234",3,NA,2,NA,NA,NA,20.6327023656959,20.5380838360247,8.31111227672564e-20,0.999999999650474,1
"O14467",6,4,7,5,5,5,23.9878819683587,22.7791493000657,-1.01979572483387,2.54556683014024e-09,3.58280046119472e-08
"O95747",8,8,5,9,9,6,21.585773882755,21.7367462121147,0.127253819716883,0.203517953212718,0.416344091882451
"P07384",18,21,20,22,20,21,21.3572723619999,21.2407174312422,0.0725068878487442,0.134420883760345,0.297348459550336
"P38166",NA,1,1,NA,NA,NA,21.0525906348503,19.9770752247348,-0.418868737863375,0.231244549924269,0.460221996417909
"Q00955",39,39,48,34,28,29,21.5647003476535,20.5953690495408,-0.773675161822686,1.07320269858202e-24,9.60061668324733e-23
"P10081",22,16,19,13,14,17,22.1934663166973,21.2325878700172,-0.698019164421595,2.52526115335558e-11,5.01064976218449e-10
"P09436",30,30,32,20,25,26,22.0843546226004,21.2039664235006,-0.811742090653408,6.53897987427049e-25,6.05486592568415e-23
"P16403",NA,2,NA,1,1,NA,23.3120915964557,22.5023122505258,-8.62706020478642e-20,0.999999999832444,1
"P10412",NA,NA,NA,NA,NA,1,23.4250289621818,23.3226230920818,2.85782313369699e-20,0.999999999900126,1
"Q04067",7,NA,6,3,1,NA,21.7658649857478,20.724648424867,-0.794496362570279,1.82523953210293e-06,1.57669627666763e-05
"Q12402",3,3,4,2,3,2,22.1663970608502,20.8822110790854,-1.09941912341052,1.37295018849666e-05,9.91303843349574e-05
"O75534",22,26,24,29,23,30,22.0504530022741,22.103261266849,0.189907966219436,0.000136836688561551,0.00079540092756373
"Q07551",14,17,15,10,13,12,22.2491398503909,21.3466904227143,-0.749964529692785,1.79586431632159e-09,2.61117682136236e-08
"Q00245",NA,NA,3,NA,NA,NA,19.5675917881198,19.4621161291476,-1.26403604923922e-20,0.999999999956485,1
"P87108",2,4,2,2,NA,1,20.9696079606596,20.1433930212381,-0.566593590870103,0.000327640951378385,0.00171216726868823
"P21243",8,8,6,5,6,4,21.8114832491304,20.7820232416929,-0.930549875992977,1.12367566499664e-08,1.40873162941858e-07
"Q12996",8,7,7,5,9,4,20.8914812260795,20.9036741269912,1.95428602778359e-18,0.999999997048561,1
"P11387",10,7,7,11,9,8,20.8445329415847,20.7572551753322,3.88117670350576e-20,0.999999999636701,1
"Q9UQ80",29,30,28,32,34,30,23.5756876660285,23.5793814147905,0.113847807913454,0.0174482685666732,0.0544278732239368
"Q15102",7,8,9,6,11,8,22.1179400122405,21.9987670205801,2.02515258470881e-10,0.999967735406464,1
NA,NA,NA,NA,NA,NA,NA,20.1209478635726,20.1379295427264,3.4699125628849e-20,0.999999999810298,1
"P37198",7,6,7,7,8,8,21.6370560280864,21.7579974043424,0.299925283217422,0.0256517434168068,0.0753841323796806
"O15247",6,6,6,6,6,6,21.7078084206483,21.7625363484404,0.221232825672464,0.00143593590830294,0.00615513250390838
"O43719",4,7,9,7,6,9,20.4043963834356,20.3804140617109,0.197869155211028,0.0375654252474912,0.102997565951303
"Q12792",NA,2,NA,3,2,1,19.5167041444319,19.5087973096035,1.15843961712684e-20,0.999999999937361,1
"P43616",8,11,13,8,8,7,22.6046916182937,21.6125792894022,-0.760951177221984,2.0944622976504e-13,5.34037295024098e-12
"P84090",4,4,5,4,4,4,24.1663205414325,24.2248215855522,0.134737425935947,0.0993160945320883,0.231328484969268
"P17649",10,10,8,5,4,8,20.5583954292978,19.6397736332666,-0.651986616701234,0.00011463177015528,0.000679042068327237
"P14020",10,10,9,6,7,9,21.4927483292041,20.4818297207054,-0.748907681431107,3.20016622169234e-07,3.19895403751746e-06
"P49720",6,7,5,9,3,10,21.4840883819969,21.298100222265,1.25103164679903e-20,0.999999999936237,1
"P30613",19,18,18,22,21,19,21.7550520644456,21.8231661068522,0.216410628935908,0.00334064388765079,0.0129741857535106
"Q9BZK7",6,5,5,5,4,4,20.3646552085657,20.3388699252534,0.106117842962643,0.177269738380168,0.373206892369576
"P13489",16,20,13,20,20,18,22.3848005410837,22.436658682938,0.228386167534376,0.000441974167239165,0.00221431080581307
"P78406",9,12,11,11,11,12,20.9724771687035,20.8368401346271,5.20629107693001e-20,0.999999999422951,1
"Q9UMS4",14,15,15,16,21,17,21.5786095123083,21.5244711470676,0.162576565917163,0.0166432144855856,0.0522255682313283
"P07277",2,3,3,NA,NA,NA,19.9903977848023,19.0424866421025,-0.585328767569776,0.00283138846187535,0.0111773136138954
"P62306",7,5,5,5,6,6,20.7909402694732,20.9720605659363,0.267027151507656,0.0126546070457687,0.0411528133010273
"P0CX55,P0CX56",8,10,10,7,8,9,25.5722226226219,24.3686706021759,-0.947424002068306,6.41639595495878e-10,1.01091754776933e-08
"Q96I25",10,10,10,10,7,10,21.5378172121599,21.5137428924956,0.151428718635802,0.085100114409617,0.203055336281175
"Q15717",9,9,10,14,11,14,21.3961991912094,21.535010957446,0.277149840765163,0.00905111866142365,0.0307016737114357
"P21399",10,11,12,11,9,11,20.6861805055322,20.6574660216833,0.194449524002842,0.00555541434612077,0.0202338965346459
"P39015",9,8,9,8,8,8,23.4115645723282,22.5127703611201,-0.715944795463856,1.24797809530365e-11,2.59323952244594e-10
"Q99496",5,5,4,3,5,4,20.3076777843037,20.0912766830685,-5.16344285815557e-20,0.999999999598827,1
"P68402",4,4,5,6,5,5,22.3813667305989,22.3693667793787,8.35950369363696e-20,0.999999999378628,1
"P46988",3,3,NA,NA,NA,NA,19.3220854315631,18.5435587522319,-0.494476669842356,0.037249624130633,0.102291111426369
"P26785",6,4,4,5,5,5,24.4718709687201,23.5094271960273,-0.792450221994086,5.27926547298772e-05,0.000336115357858012
NA,NA,NA,NA,NA,NA,NA,18.0315089709953,18.9834094964079,1.21306235783477,0.000701540231261331,0.0032623165996452
"P32356",10,7,8,NA,NA,NA,20.4512483540613,19.327560418865,-1.00552626839147,1.54221596322088e-06,1.36574091508051e-05
"P14832",9,7,7,8,8,7,23.9006009876707,22.9293028778612,-0.867293000613176,9.65666220473152e-12,2.03871452466292e-10
"P15454",8,8,7,7,7,5,22.3287183410721,21.2369064206365,-0.931940313122376,2.54741630286949e-15,7.86272704476325e-14
"P36421",7,6,6,7,5,8,22.0926343264716,20.9330158349151,-0.870593486927499,1.89658961481454e-06,1.6276747946327e-05
"P22203",13,12,13,12,9,10,23.5388052746503,22.6945006682226,-0.658864680453876,1.12619041573171e-07,1.20324554943967e-06
"P41920",3,6,4,4,NA,4,21.4730966249195,20.3879826816094,-0.87232116379741,4.60643703124373e-06,3.67769624977683e-05
"Q9Y2V2",2,2,2,2,3,2,21.8514845030197,22.0118991326354,0.220569660203781,0.470924084508075,0.82411714788913
"P16152",4,7,8,6,7,5,20.6189862854878,20.6664164434338,0.139082626190334,0.161327718722731,0.345431115382788
"P25788",9,9,9,9,8,8,23.0552201977666,22.9353663247565,0.0733967703398303,0.188889814849436,0.392504111328868
"P62820",4,4,4,4,5,3,19.3280017771435,19.4131380032567,7.78332029281594e-20,0.999999999549447,1
"P06787",7,7,7,7,6,6,23.4305418142667,22.4436118217859,-0.773216957994631,1.85922136081871e-08,2.2558552511267e-07
"P22515",25,26,29,24,19,25,22.1703574979551,21.0958267923375,-0.87793614331668,1.78001458476902e-32,3.23962654427962e-30
"P47095",2,1,2,NA,NA,NA,19.6133718656539,18.9028382724186,-0.499929461865694,0.0986779121940813,0.230045062084965
"P31109",NA,NA,NA,NA,1,1,20.9898385090087,19.859800523041,-0.875939548046178,0.000700976917850716,0.0032623165996452
"P38115",4,5,7,6,6,8,21.9717957485944,21.0526550069565,-0.840679576047101,9.43399667651816e-10,1.42672305039149e-08
"Q00341",20,19,19,23,24,25,20.955917966271,20.9601935799567,0.157560195092128,0.00261318463825364,0.010378019955382
"P49959",9,14,13,11,14,13,20.4188124290119,20.414229174368,0.0691627584985998,0.303800545363408,0.574922652717127
"Q01662",7,6,4,3,5,5,21.1423758017646,20.1537947473508,-0.787556728183252,0.000146040367717388,0.00084332720001354
"Q9Y241",1,1,1,NA,1,1,22.3622936602337,22.5218521512344,0.213618188027943,0.181376161914146,0.379731607529893
"O94742",1,1,2,1,NA,NA,20.7279058595988,20.7257306373772,1.2193809843092e-19,0.999999999821493,1
"P21965",7,7,7,NA,3,5,21.3104280776146,20.434529361045,-0.668375772158855,1.68047522375391e-05,0.000118576848007662
"P0CX47,P0CX48",9,9,9,8,9,9,24.8535887649693,23.6340490737596,-0.922666450353157,1.956850582854e-10,3.35333031698163e-09
"Q08971",NA,4,1,2,4,4,22.220815874221,21.1513499970495,-0.943258472670188,1.71052271489682e-06,1.49444805985641e-05
"P38197",8,6,7,5,3,6,21.1208777710104,20.0170581793441,-0.853241913494116,2.29437509521987e-09,3.27289506826229e-08
"P28496",NA,NA,2,3,NA,NA,20.5467211567634,19.674500785225,-0.719449553805154,8.05764245992605e-05,0.000488830309235514
"P26640",31,33,30,32,36,33,22.5181891743483,22.5659482716745,0.179302786551937,5.98438747200486e-07,5.74283583222575e-06
"Q06672",NA,1,1,NA,NA,NA,19.4654141735982,19.1467154312505,-0.130666394550565,0.518511660599063,0.890274738009712
"Q12285",4,4,5,4,3,4,21.4833862439907,20.5193083743731,-0.760519179843681,4.32190305110956e-06,3.47199456678177e-05
"P13029",NA,4,NA,7,8,10,19.3536940758427,21.0165543342328,1.78260974828671,2.04046628205172e-16,7.47887571990903e-15
"Q92522",4,4,3,3,4,3,20.8680117160017,20.8295577370948,4.77255617797028e-20,0.999999999612284,1
"P26784",5,6,6,4,6,5,23.394945174247,22.4400616016445,-0.787880453049692,3.87347269285255e-09,5.24209971099378e-08
"P32342",1,NA,NA,NA,NA,NA,20.6843993250286,20.1475471297535,-0.272567658779092,0.2092797593365,0.425820574316902
NA,NA,NA,NA,NA,NA,NA,19.3915997639501,18.567607061973,-0.0913122429581608,0.546131691028085,0.930733957134721
"Q92598",33,32,30,30,30,31,22.2373664709954,22.2226084940905,0.0687186559940182,0.0699938526057661,0.173358777124933
"P07274",4,3,4,4,3,NA,23.0153484577219,21.8571022843496,-0.956926905385089,2.45059727570009e-07,2.53116485736695e-06
"Q01130",6,6,5,5,4,6,21.0595896795185,21.256854117172,0.240918562222693,0.029585540450909,0.0844523972416971
"Q9Y262",18,16,15,15,16,14,21.5937982626942,21.5748602816221,2.4586078826942e-08,0.999514190634963,1
"P40510",4,4,5,4,5,2,20.7504080192605,19.7931319940996,-0.849451824420784,1.81964930156912e-06,1.57669627666763e-05
"O15400",4,5,5,5,3,2,20.8890257262324,20.9678633838774,0.275364679115579,0.0283948700294389,0.0816720021882172
"Q16658",25,29,29,27,28,30,23.261103429733,23.130707309281,0.0690181820258258,0.0738387954573054,0.181181386528897
"P05141",5,5,6,6,5,6,23.7808273385222,23.8158125379927,0.124088123441383,0.0481190203675999,0.126040788833842
"P43598",3,4,NA,NA,NA,NA,19.8280162608409,19.0077494491306,-0.607983457880447,0.0529231988079346,0.136524263591534
"P46976",NA,3,5,4,4,3,20.7912235440446,20.7911645225911,0.0174707510169529,0.736281427122437,1
"P38972",30,33,31,19,18,20,21.6328588852813,20.8054282045114,-0.746103439146185,1.08497587959771e-25,1.10125051779167e-23
"P62253",NA,2,3,4,2,5,20.6686437133007,20.6294461509638,1.4793947111654e-19,0.99999999934005,1
"P12236",NA,2,NA,2,3,2,23.3525262650818,23.380862737192,0.163709906090052,0.100604263143021,0.233812990254893
"P47912",8,7,6,NA,5,5,20.1822644183956,19.1473267728951,-0.913868606484179,1.01679981795135e-08,1.29006476902578e-07
"P46782",7,6,7,6,9,8,24.1456593172903,23.9721716652075,4.86023583007657e-20,0.999999999574082,1
NA,NA,NA,NA,NA,NA,NA,19.9809322153247,19.9512067672209,1.04198544167574e-19,0.999999999363272,1
"Q9GZS3",7,6,4,8,5,4,21.0987310892707,21.1017004384958,1.05273641187849e-19,0.999999999262246,1
"O95777",5,5,5,5,5,4,22.9958758896749,23.146401249956,0.262390352879671,0.173658857944613,0.367069983234781
"P11277",12,9,14,14,13,16,20.0019374867594,20.0253965436213,0.0280399974589592,0.559708116218021,0.950495314478351
"P21242",6,6,5,4,6,5,21.6639854908212,20.6000234393989,-0.698662659709615,1.81981190992782e-05,0.000127725628465413
"O95071",13,13,16,16,12,13,20.2995481458535,20.3182757968661,0.16752269020311,0.021167952812983,0.0640254756142833
"O00151",12,12,15,14,12,15,22.0952475111109,21.9978089491843,0.104831720752337,0.0164795977342018,0.0518351113475072
"P15104",5,6,9,6,7,10,21.5768136244478,21.6164549533593,0.186719501333696,0.0322310292419965,0.0907766127744171
"Q16186",6,5,5,7,9,5,22.2506234692966,22.2356681432596,0.0723356321854897,0.205375255980353,0.41933098687207
"Q15436",1,NA,3,3,NA,3,19.6731835705043,19.6398205151071,7.75015680156638e-20,0.999999999671982,1
"O75190",4,3,3,3,3,2,19.945105728628,19.7625189371354,1.79954963530036e-20,0.999999999926018,1
"P62937",18,17,18,20,19,20,23.230444053502,23.2048697858338,0.0737448054063524,0.32113617403129,0.602544161584483
"P55735",9,7,8,8,9,7,22.5061190698611,22.526634539973,0.195508824259092,0.00105966445685089,0.00469203775441192
"Q92945",28,30,32,31,33,28,21.9910592981655,21.8369197508236,0.0910120055523603,0.022347819404137,0.0668282100935042
"Q5VTL8",6,5,3,3,NA,NA,18.9420525142777,18.958001836097,0.079114469593483,0.231049850599266,0.460181551495444
"Q68E01",5,10,NA,7,6,4,20.0079088621698,20.0075929804682,4.87156598383051e-20,0.999999999804264,1
"Q8IYB3",13,11,8,13,10,10,20.1566381819225,20.1312345969765,6.28612008359035e-20,0.999999999386308,1
"Q9P258",17,18,17,19,17,17,22.7265637691513,22.5657068527106,-1.6527771651081e-17,0.999999996184832,1
"Q14103",15,13,15,14,14,15,21.8127423567696,21.7650753293029,0.135267023206153,0.0370717370402209,0.101961765554083
"Q9UQ35",34,31,31,36,31,37,21.5107372304734,21.3947009967986,2.0961172361733e-10,0.999975849140706,1
"P52701",23,22,20,24,25,25,21.5496019137672,21.3930280237517,-5.16446632276116e-20,0.999999999282094,1
