"protein_group","number_of_peptides_A_1","number_of_peptides_A_2","number_of_peptides_A_3","number_of_peptides_B_1","number_of_peptides_B_2","number_of_peptides_B_3","abundance_A_1","abundance_B_1","abundance_A_2","abundance_B_2","abundance_A_3","abundance_B_3","log_ratios_B..vs.A.","differential_abundance_qvalue_B..vs.A."
"P38009",27,25,31,15,16,20,27.9670116910017,26.9154853558653,28.2568988524983,26.9247973747152,28.4004315361506,27.3824543703365,-1.13386832624453,0.0565415321125402
"Q14566",26,27,26,23,27,26,27.4780530295483,27.3584457019629,27.7981935181161,27.6335030327358,27.8521214169459,27.9154125017932,-0.0736689093728001,1
"P14625",29,25,28,26,29,30,29.1935256612872,28.9306923168773,29.5908831633881,29.2983982431705,29.6816939526858,29.5960947581552,-0.213639153052701,1
"P49411",23,23,24,25,28,25,28.2958211921196,28.3339736894651,28.7570348965041,28.4384425080695,28.7664944342547,28.7646089196653,-0.0941084685594996,1
"Q9UQ80",26,29,24,30,27,28,29.2533255504324,29.1859955681082,29.5536959635159,29.2631592884969,29.4598546964566,29.5166359020761,-0.100361817241232,1
"P02786",28,25,30,23,29,28,28.6175750779739,28.6862322760998,29.0662133822552,28.7939507254967,29.1019195837971,29.1199975056149,-0.0618425122715986,1
"Q9H583",16,19,27,24,23,26,27.0193246721817,26.9034832447598,27.1249946551924,27.0104587869597,27.6287490007778,27.0202193626012,-0.279635644610399,1
"P0CS90",26,30,25,17,18,23,28.8849089680918,28.0204267551959,29.333057598993,28.0939405613059,29.334302204746,28.4086814000217,-1.00974001843577,0.0528033857612024
"Q02790",24,29,27,26,24,26,27.5486637767852,27.4444727692166,27.8409413492452,27.5941622680881,27.9455240303917,27.9649852273947,-0.110502963907567,1
"P20700",29,30,28,30,30,28,28.4034851284404,28.4376833788087,28.787558166999,28.5836119195899,28.8621902028353,28.8928078377447,-0.0463767873771334,1
"Cont_P01966",21,22,20,23,26,27,28.9957012589621,29.1553205536482,30.1642234939312,29.5990985564887,29.4689359616935,29.5228198769473,-0.117207242500868,1
"P60174",25,20,21,23,24,25,29.1094453915874,29.2509799972377,29.6274887986577,29.3726864153682,29.6269871935149,29.653646762731,-0.0288694028077003,1
"P40227",19,22,23,24,22,22,28.6969963825624,28.4119663201487,29.0846546480272,28.9679019521933,29.096189140372,29.2307488877007,-0.089074336972967,1
"P31948",28,27,27,29,30,30,28.7361561199515,28.6773055403891,29.0793205459883,28.9322048378474,29.1577307182641,29.1849835165311,-0.0595711631454326,1
"P46821",19,20,20,22,21,20,25.4486648279924,25.3362625999503,25.4729044856636,26.3057200006781,27.2171375392991,25.6226451755018,-0.291359692274967,1
"Q08J23",25,18,25,23,22,28,26.5466252074199,26.3916137274908,26.8568532022228,26.5664727619621,26.7929266889031,26.8648299748768,-0.124496211405368,1
"P60842",21,23,26,25,23,29,28.8205646390275,28.8280304072984,29.2078054073533,28.9074941055339,29.150793789492,29.2542948308148,-0.0631148307419001,1
"P09436",28,28,31,16,21,21,27.1243223412264,26.3603804170333,27.543750836534,26.4546961460612,28.4817139602509,26.914412962779,-1.14009920404593,0.168409132552917
"P11413",26,22,24,23,27,24,27.970269525139,27.9185808510822,28.2198692453559,28.0676980916791,28.3212318787397,28.3375004978666,-0.062530402868898,1
"P55884",23,22,24,25,26,26,27.3631801639252,27.4780443863261,27.6865627201124,27.3906153305196,27.743558938236,27.728836954227,-0.0652683837336324,1
"Q13435",21,22,22,20,23,25,27.0341652294849,26.7345146869266,27.4439322588202,27.151471070219,27.4307168204279,27.4646467017133,-0.1860606166247,1
"P04083",21,19,23,22,17,24,29.1361035626061,29.1619834206929,29.5897349135844,29.2992479920613,29.5791670994889,29.6541733918685,-0.0632002570188999,1
"P07244",24,27,27,19,20,21,27.120906719647,26.3121877615744,27.7056307000767,26.3514099905805,27.6259506957083,26.7777573677762,-1.0037109985003,0.0897698832545308
"P14868",26,20,27,24,20,31,27.8961078597473,27.8469292254654,28.2791630811489,28.0386018890619,28.277946704945,28.3674704761948,-0.0667386850396999,1
"Q6P2E9",20,20,22,17,22,23,26.1385024283265,26.4350044487824,26.443489309011,26.0121569952886,26.4965502752351,26.4972782076465,-0.0447007869517009,1
"P29401",23,22,21,25,17,22,28.303259429009,28.226623274422,28.6375828419404,28.3619154031146,28.6418555117443,28.6535509913218,-0.113536037945099,1
"Q09028",20,17,22,23,20,23,27.6245912249142,27.9252462819633,28.0360161110896,27.7577713785219,28.1350832936757,28.0577120008715,-0.0183203227742676,1
"P26639",24,23,25,22,20,28,27.8868104081357,27.5192143903634,28.1925479259714,27.4731759593369,28.3071805153168,28.1281036971814,-0.422014934180735,0.809754860524091
"P10664",21,28,31,18,23,19,28.462188585046,27.6697482934812,29.0037126238746,27.6837991744816,29.0732882684633,28.0202570108961,-1.05512833284167,0.0680877415015776
"P00950",23,23,24,21,18,21,30.54599184808,29.5637819846406,30.6546506678901,29.4584541759842,30.8525548446725,29.850261343898,-1.06023328537327,0.0565415321125402
"P26637",28,21,25,19,17,14,27.1308539451975,26.0652606430667,27.3537228386986,26.2082584746708,27.7740923023182,26.3872386417387,-1.19930377557937,0.054119395654641
"O60506",28,24,25,27,27,24,28.2452505019386,28.3631881863667,28.6013199029557,28.3035773153678,28.661676885192,28.6063226339513,-0.0783863848001675,1
"Q92922",22,22,26,20,22,22,26.2201443315852,26.4996112570641,26.6854853990196,26.4830228173646,27.1716508274578,27.2159772801136,0.0404435988265656,1
"P52597",20,20,20,22,23,21,28.27464901195,28.0277543381192,28.3800423296584,28.0857961155919,28.475124708137,28.6367480694212,-0.126505842204368,0.98318259100746
"O00299",22,22,22,21,20,21,29.971254539335,30.0964956031077,30.246285974034,30.0406460786341,30.3271972276688,30.4082207530546,0.000208231252867582,1
"Q92900",22,19,24,28,26,23,26.5000793845196,26.6418681871775,27.1455907655619,26.6513795606626,27.0608319654832,26.9740060297416,-0.146416112661,0.974886804341942
"P07954",18,17,23,21,24,23,27.0359736716522,27.3804230152642,27.5236842230631,27.2709994529535,27.7024235096507,27.6703498063756,0.0198969567424333,1
"P27816",22,20,20,22,22,24,26.8346343236731,26.875948879234,27.2718043792025,26.955300482374,27.0872708553718,27.2528919039835,-0.0365227642186336,1
"P49626",23,27,29,18,22,20,28.4910811845978,27.6722100440951,29.0264859573999,27.6622198276663,29.0585463798833,27.9957888842004,-1.08196492197307,0.0641347676904687
"Q96AE4",23,23,22,26,25,25,27.499866441239,27.3621886478833,27.7945565691861,27.673716023688,27.9340448127377,27.7476183291543,-0.148314940812399,1
"P12268",20,21,21,20,22,21,27.7261869706419,27.9721515674278,28.1520952560038,27.897213148176,28.1722425352592,28.2188766975663,0.0125722170883999,1
"P09211",22,23,22,24,24,26,29.3697430990873,29.4163670432743,29.5261295393744,29.269005651805,29.6309630647891,29.5605553457459,-0.0936358874752005,1
"P38013",23,24,26,20,19,24,29.2669167591877,28.0114408927185,29.6721782053414,28.2499081175603,29.7208304077683,28.6250357889476,-1.25784685769033,0.0398492233901384
"O00571",28,26,22,25,25,25,27.8762798339939,27.7592900563318,28.3446865488055,27.7862476884943,28.385012793764,28.1661374858924,-0.298101315281636,1
"O15067",19,22,26,19,22,23,26.1210876397734,26.5209412535051,26.8662556555034,26.3178536500357,26.6276561100394,26.9149356225336,0.0462437069194005,1
"P49736",20,21,23,23,20,23,27.0487848503381,27.3222215362381,27.5915177811653,27.0586130961515,27.5207919031646,27.5533336374614,-0.0756420882723342,1
"P06738",19,25,28,15,16,14,26.8409047673207,25.7848925983958,27.1948029849492,26.1722271197397,27.3123426165818,26.4158040372561,-0.991708871153368,0.0916367983859741
"Q15181",23,23,23,27,21,23,28.0776150464246,28.1740236735232,28.3806016293509,28.023690234892,28.3179707862584,28.3288474666955,-0.0832086956410656,1
"P30153",20,21,20,21,26,29,27.4589706314908,27.3556445388256,27.8062268646181,27.3658611853932,27.6546245572822,27.6434862007744,-0.184943376132633,1
"Q9P2J5",15,18,18,23,21,26,28.0331129268224,27.9616911412848,27.799307118738,27.793957371422,28.2618303689534,28.11474618535,-0.0746185721523342,1
"Q05639",23,26,27,23,25,26,32.1270541305753,31.6280339642162,32.5452885618005,32.0032583127335,32.5972502370454,32.3082152754477,-0.443361792341266,1
"Cont_Q29443",21,20,22,20,17,23,26.2758677443857,26.2210704977527,26.4662300905646,26.3509753201006,26.7959002392748,26.7277149433733,-0.0794124376661678,1
"P61978",23,24,23,24,22,25,29.5932300498772,29.7289530711349,30.0565761992409,29.8019449290668,29.9742368930892,30.0451453940892,-0.0159999159721333,1
"O75694",20,18,21,16,18,20,26.4615436449078,25.9950728921991,26.5808936208601,26.152418079486,26.4712702280364,26.3648577550225,-0.333786255698899,0.828182291905016
"P22515",20,25,24,16,12,19,27.3635293662504,26.4399901224605,27.6626693533038,26.7159334060873,27.740402011171,27.0281950987717,-0.860827367801901,0.134986969973226
"P0C2I9,P0CX57,P0CX58",19,23,20,14,12,15,27.3994182320972,26.4469934021477,27.8106978284823,26.4761463157505,27.7933117801819,26.8090253311905,-1.09042093055757,0.0565415321125402
"P67809",15,19,16,20,15,18,27.9836616643475,27.8190437347868,28.3384454653745,28.0593758203192,28.4029199334527,28.4316668182886,-0.138313563260034,1
"Q92621",15,21,21,22,21,22,26.4459563619651,26.485311938185,27.0945258673509,26.457696239745,26.9164759519511,26.8730679047745,-0.213627366187532,1
"P17844",26,28,22,26,24,28,28.6780361322778,28.8683128751942,29.0350046057251,28.7230877172269,29.055488489622,29.0728663056431,-0.0347541098535669,1
"P33176",22,20,21,22,25,22,25.889205742779,25.9453329148161,26.2575734371289,26.063976128038,26.3139783824694,26.4692598633182,0.00593711459833202,1
"P06744",18,19,25,19,19,23,28.2296386908326,28.3203502202262,28.7106870604873,28.4354360216677,28.714742628941,28.7225795077108,-0.0589008768853994,1
"P08670",23,25,29,28,26,25,28.9313705458401,28.7838201556565,29.2786132229357,28.935217935671,29.3638079188288,29.1659141464439,-0.2296131499444,1
"P53621",18,23,18,25,17,20,26.3098614134826,26.5188650246171,27.2980944602445,26.5930752296602,27.0150937643215,26.9416138069714,-0.189831858933299,0.992220954930712
"Q9UMS4",18,18,17,20,18,19,26.817191543305,27.1047444650283,27.3307742600605,26.9300155742329,27.3016089457821,27.3204328598678,-0.0314606166728666,1
"O60841",17,23,21,19,20,19,27.1063830651738,27.0803683196687,27.6015182736445,27.3690839661607,27.6796418111817,27.7358000786247,-0.0674302618486339,1
"P32589",21,23,20,16,16,14,28.2566554468671,27.1967278819084,28.5638613336998,27.3001818867069,28.439506140228,27.6445021495632,-1.03953700087213,0.0606861827534746
"O43390",21,20,19,24,23,23,28.1702498209917,28.2925047533535,28.5964943901345,28.279369843922,28.6979351713986,28.6713838438587,-0.0738069804635326,1
"Q13310",20,20,23,19,24,25,27.6048942114885,27.625924617696,27.9735784366404,27.7860216957892,28.0471315690604,28.1290369133508,-0.0282069967844336,1
"P63010",20,17,19,24,19,20,26.7081877286779,26.8196066854772,27.131251749054,26.8384190574531,27.0281542838867,27.1480139665091,-0.0205180173930669,1
"Q7L014",17,18,15,19,23,25,26.1400749043098,26.0329801373234,27.2512532613056,26.8566063769914,26.4676484576588,26.6687676087272,-0.100207500077399,1
"P22202",27,28,23,19,13,24,30.978582166958,30.7855552370429,31.2491283576114,30.7575654984934,31.2462469705571,31.0057985931683,-0.308346055473966,0.870597373595165
"P54577",23,22,20,28,23,23,28.0162016337879,27.8921318960133,28.4453350681784,28.147144356659,28.4260346155611,28.4060269375092,-0.147422709115302,1
"P0CE47,P0CE48",13,10,14,27,28,27,27.1954072037242,28.7270792206768,27.3861437810333,28.9288283646378,28.164297622295,29.0227440302598,1.31093433617397,0.0350736436440175
"P41250",17,16,21,18,24,22,28.1953912827562,28.0095682718639,28.0539618320906,28.1067932630638,28.5420360761632,28.3108424000378,-0.121395085348168,1
"P33892",19,25,24,13,6,10,26.2450798583849,25.8949847068908,26.667463394708,25.859537061217,26.8820336240253,26.1981902211634,-0.613954962615667,0.478096143185338
"P02925",14,14,13,24,22,22,27.2026043841952,28.9049112085682,27.6026717970174,28.9233351029375,27.648319726042,29.2277275686022,1.5341259909511,0.0247458301249536
"P11586",19,20,20,17,20,17,26.4166684344458,26.5511209124137,26.9061134833876,26.6602315213065,26.8638346372049,26.998174625729,0.00763683480363397,1
"P06105",16,22,20,9,13,12,26.8336695547553,25.8103999268504,27.2436978598848,25.9992333556561,27.3859779601282,26.1485519895238,-1.16838670091267,0.054119395654641
"P33993",17,18,21,16,21,25,27.0430731883756,27.1377974590593,27.5244302818536,27.115786329732,27.6116045834167,27.5222419612987,-0.134427434518634,1
"Q14697",22,19,23,22,27,18,26.658821092034,26.7274024147207,27.0489532662152,26.7440238725582,27.0283676216656,27.0402771775072,-0.0748128383762333,1
"Q15366",24,23,22,25,22,24,28.5446943482412,28.5082638686292,29.0197676760557,28.6694858839622,29.0339700494528,29.0376711138751,-0.127670402427735,1
"P23381",14,19,19,21,23,22,27.8482931258132,28.0490470252718,28.1456319655532,27.9024308724483,28.2676489657151,28.2483222591867,-0.0205913000582333,1
"P07195",16,21,20,20,20,23,29.8835519507379,29.9319682306559,30.3242603572397,30.0139962847609,30.3698537016657,30.3930469688655,-0.0795515084536665,1
"O60610",21,21,21,20,20,24,26.6413770704938,27.0030242386184,26.9415663485103,26.8092844558061,27.1899959847708,27.1495291356169,0.0629661420888337,1
"P36776",16,17,23,18,25,25,26.8310242991226,26.942538666602,27.1012885332018,26.7669816491144,27.1203839164429,27.1436469659507,-0.0665098223667329,1
"P36578",24,25,24,24,27,27,28.7201430983586,28.8121492921573,29.1761512302947,28.8606745976428,29.163864462309,29.1238301324623,-0.0878349228999677,1
"Q8TEQ6",15,20,15,16,10,19,25.9491962087681,26.2469293067478,26.3500012852788,26.3278332967503,26.4035933043502,26.4351988188338,0.102390207978266,1
"P34760",20,21,19,15,15,15,29.438329679512,28.5544157755207,29.7708387828636,28.4697584327732,29.8295160326632,28.7820028728109,-1.07750247131133,0.0420963136198593
"P18754",19,15,18,21,17,17,26.9583465012736,27.0855719786976,27.4487827734348,27.1390219878314,27.436674439071,27.4714334766425,-0.0492587568692997,1
"Q13085",15,19,16,20,19,23,26.1755830515456,26.0010593680535,26.6893508450629,25.9944016937092,26.6659998647992,26.3314764118241,-0.401332095940301,0.853896043307744
"Q5VYK3",17,9,13,18,15,8,25.6670323661132,25.8198387801993,26.0073033005516,25.7626553537475,25.9949667571228,25.9026610582519,-0.0613824105296328,1
"Q13838",19,22,21,20,23,25,28.1535940872705,28.3978007375083,28.6456871242403,28.3880885162337,28.7162960584457,28.7277420488494,-0.000648655788365223,1
"P52948",18,16,14,19,18,18,25.9500345913313,26.3248570798676,26.4249294876092,26.2402177683084,26.4752324686835,26.3968909972426,0.0372564325981995,0.999069349868874
"P42285",21,14,25,23,24,23,26.4437013804563,26.4100911928251,26.4708576824869,26.220252402644,26.6320538981029,26.6192337635944,-0.0990118673275333,1
"Q9NTJ3",13,16,16,16,16,25,26.1871528404055,26.1706370631743,26.8451930257739,26.5841226370041,26.8708687846918,27.0756661830809,-0.0242629225372989,1
"Q9Y4E8",23,23,22,19,26,25,26.4769557907905,26.4454713463687,26.7148833569356,26.4897857449121,26.8783073820417,26.8195263887694,-0.105121016572535,1
"Q9Y4L1",19,18,20,18,19,23,26.1276157680863,26.2356026252065,26.5600036687954,26.2448032452618,26.5230328104859,26.7632917054347,0.0110151095117992,1
"Q92841",23,22,25,22,23,23,28.0075247053746,28.3716785509254,28.4553005024789,28.1378437278573,28.4101406342308,28.5504478366407,0.0623347577797008,1
"Q99460",21,20,20,20,20,21,26.8995705444959,26.662156685098,27.0893331234008,26.613618851107,27.2474532702853,27.1660133275292,-0.264856024815933,0.941809071416961
"P0A9B2",18,16,18,22,27,26,30.9473913435877,30.0606586644338,31.3312600334872,30.4156328233655,31.1693386125408,30.6432091698036,-0.776163110670933,0.0165762914140767
"O00267",16,20,18,18,15,20,25.7524715063634,25.4263735396263,26.2559536445416,25.552112519346,25.8743060066036,25.9521609974564,-0.317361367026632,1
"P49790",16,15,20,13,20,20,25.8476439740984,25.5978855834515,26.4181656944879,25.9593912519955,26.198399027236,26.1556401859984,-0.250430558125634,1
"P07355",19,21,23,22,24,23,28.3221955375156,28.3103082313475,28.7078847338021,28.5181041923527,28.8526010375315,28.9010091997101,-0.051086561812968,1
"P24928",17,16,18,18,20,15,25.534227116251,25.3016855498996,25.9933227375669,25.5430047896778,25.8827613219381,25.7125611095874,-0.284353242197067,1
"Q8N163",17,19,24,19,20,19,26.1791285283721,26.1571601724044,26.5197981979883,26.3160360615415,26.6798677047168,26.6314824957867,-0.0913719004482007,1
"P51991",20,20,18,23,25,21,28.7815279090063,28.6717510663912,29.0397044079017,28.722845878924,29.0808637090544,29.0160839460354,-0.1638050448706,0.789349417058655
"P38720",21,24,24,16,19,19,28.0237274543673,27.2299652993913,28.4741458342295,27.327625005071,28.4514845599516,27.6688875804836,-0.907626654534167,0.104347947716939
"O60763",17,20,20,16,18,24,25.893264400938,25.7440152469105,26.2806323102637,25.9993406398473,26.3069465597309,26.3110385727809,-0.142149603797967,1
"P13667",23,16,21,21,17,22,26.7873133463684,26.666708793458,27.1605331377671,26.8946077846706,27.2675649608882,27.0945017058219,-0.186531053691066,0.984783734783735
"P18583",19,18,18,19,18,19,26.3890149858965,26.3929264731305,26.9378349918421,26.1356931621439,26.9699948297838,26.6242084510514,-0.381338907065533,0.842034377809797
"P11717",19,20,18,18,20,21,25.3412796464006,25.2945437687179,25.8277774381285,25.5031463650351,26.2342115139189,25.9636381067274,-0.213980119322533,1
"P62258",26,22,23,24,23,24,29.3301790227573,29.38136366141,29.813633055337,29.4371358723569,29.7937435953439,29.7762230704737,-0.114277689732533,1
"Q86UX7",18,16,20,18,22,19,26.5705613828123,27.4207216214976,27.7184408986528,26.8416038880152,28.2382566125171,27.1378462288311,-0.375695718546101,0.918572246611949
"O00148",20,23,22,21,24,25,28.1731563354286,28.387619010965,28.6028029418461,28.3626701124918,28.6988882886803,28.6860151806412,-0.0128477539523348,1
"O94788",14,19,22,20,20,17,27.1361192124867,26.8440526009779,27.4162968084108,26.9437360212828,27.2593261985097,27.3424282019291,-0.227175131739134,0.983119247994488
"P0CG38",17,20,19,17,24,17,30.9007215465677,30.9009939112329,31.2776829907998,30.9185198906233,31.2470819075838,31.1858839929403,-0.1400295500516,1
