"protein_group","number_of_peptides_A_1","number_of_peptides_A_2","number_of_peptides_A_3","number_of_peptides_B_1","number_of_peptides_B_2","number_of_peptides_B_3","abundance_A_1","abundance_B_1","log_fold_change_B_vs_A","differential_abundance_pvalue_B_vs_A","differential_abundance_qvalue_B_vs_A"
"O13535,P0C2I2,P0C2I4,P0C2J0,P0CX59,P0CX60,P0CX65,P0CX66,P0CX67,P0CX68,P0CX69,Q03619,Q03855,Q03856,Q04670,Q12088,Q12193,Q12217,Q12316,Q12441,Q92393,Q99231",NA,1,1,NA,1,1,20.4562865210771,19.3730666228182,-0.8698020567974,1.6781760441916e-05,0.000108414306819052
"P61163",NA,3,6,3,6,7,21.0883570929432,21.2118388513593,0.104238270114783,0.45252333608652,0.763782073107996
"P61978",28,29,28,27,27,30,24.8234656704492,24.7773455567352,0.139482882507236,0.0093747972484247,0.0300128775394906
"P52597",19,21,19,22,20,21,22.3137973366104,22.2695933234866,0.261574424935439,7.32850175446778e-05,0.000423204470685932
"P31943",18,18,20,19,21,20,22.3842895200308,22.2805109710599,0.0457989884128221,0.264441314053512,0.490622154657963
"P41252",42,44,43,48,49,44,22.0771716896083,21.9779531650822,0.140559632654575,0.00121714019216228,0.0050844907810168
"Q99832",33,31,31,33,30,33,22.0432265736279,22.1099761158256,0.232930819384897,0.000893419633753721,0.00387529162941745
"P04080",6,6,6,6,7,7,22.2061000399589,22.1126006966849,2.47843096565741e-09,0.999880174152169,1
"P49368",39,43,44,45,44,45,23.0511894222508,23.0654255634727,0.190949681477821,5.1938095453157e-05,0.000308897806875529
"P31539",45,44,49,39,31,42,22.1191968265659,21.2418397597648,-0.743220240156988,5.75890176559552e-40,1.1456242857145e-37
"P11940",7,6,8,6,5,10,21.2574066579045,21.1410389318174,8.32604098646739e-11,0.99997969601936,1
"P55884",27,28,29,27,30,31,22.0009001783027,21.9676990064843,0.162073176842214,0.000556489000981561,0.00257242391559505
"P63220",8,7,7,6,7,8,22.0535472774937,22.3102501753294,0.285561558345935,0.0259185477983695,0.0709990988835678
NA,NA,NA,NA,NA,NA,NA,19.1853703317062,19.2265846708805,1.0325869787577e-19,0.999999999586344,1
"Q99385",1,2,NA,1,1,NA,20.689779302351,19.7689300731287,-0.635176648863433,0.014841915124716,0.0440465428095821
"P62258",25,21,25,22,24,24,23.0931211482825,23.0443518444405,0.183601606197993,0.00121116279233449,0.00506685870121659
"Q9HD42",NA,NA,4,NA,NA,NA,19.518425079413,19.4882506343256,1.33082286019598e-19,0.9999999994384,1
"P21576",15,16,18,8,8,12,22.2450071105972,21.2714401893814,-0.83078612495405,1.71178908554534e-09,2.1468067901111e-08
"Q9UGV2",NA,3,4,5,6,8,19.9355578297119,19.9075662901202,4.00352266062486e-20,0.999999999737212,1
"Q5BKZ1",16,15,11,13,13,9,21.1052684967968,21.0009806267597,6.72864467815936e-21,0.999999999882242,1
"P15303",12,17,15,11,13,8,20.98340959151,20.0048808332123,-0.754376407958884,2.48795041235066e-16,6.93380962746422e-15
"Q15428",6,7,8,6,7,9,21.9786064385327,21.8734318000156,1.92102091476445e-21,0.999999999990616,1
"P33448",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P08579",NA,4,3,4,4,6,21.3168629574227,21.4814013207354,0.300679687366991,0.0137151391920269,0.041274198225771
"Q14566",28,26,31,27,32,32,22.3739012856812,22.3270625769272,0.140722730259285,0.000835413840526141,0.00365113821666311
"Q12154",10,12,9,9,8,7,21.547787375185,20.5955283757435,-0.800366932606215,2.64134054613128e-06,2.03171914808418e-05
"O00161",5,5,6,9,4,8,21.1689170358996,21.0659980415075,1.7017361279528e-19,0.999999999217593,1
"O43399",8,9,9,9,10,10,21.8642790048646,21.7147728745512,3.94010034363988e-11,0.999987169636389,1
"Q9H6V9",NA,3,4,6,5,5,19.1370585766972,19.8817133164804,0.424591832501309,0.0523011406532614,0.129718521250501
"P32598",10,5,6,4,3,3,21.1470666407191,19.9398658102039,-1.0058459165646,2.0478227306721e-12,3.65755087716636e-11
"O60220",3,NA,6,2,NA,5,20.5074262923533,20.4625757005651,1.89411309629282e-19,0.999999999479043,1
"P54136",23,28,29,27,25,30,22.2005701958894,22.2621798999252,0.189993968149467,0.0814656617270046,0.188442422815994
"Q9Y5Y2",3,NA,5,NA,NA,4,19.9120477955259,20.2166529733679,2.75550237607136e-19,0.999999999260674,1
"Q12016",1,1,NA,NA,NA,NA,20.4634894543181,19.3925859996632,-0.942345342741565,0.000679391787628551,0.00305012546523666
"O43504",3,5,4,4,5,5,21.9844343970705,22.1364147005723,0.0402819822956737,0.576840783760481,0.941917486983927
"Q9NQC3",8,10,9,10,12,12,20.8410857932092,20.6809025846309,5.70885486073466e-17,0.999999986719804,1
"O76021",10,9,11,10,12,12,21.6522576935381,21.6816539287687,2.29035885799128e-11,0.999991500482034,1
"P53384",4,1,4,6,5,6,20.2840583581549,20.1901597646431,0.0291399480512046,0.630233705319433,1
"O75832",8,5,8,7,7,6,21.1714582528184,21.0366472696367,2.00592576556817e-11,0.999992811506248,1
"Q9Y5L4",6,5,4,6,6,7,22.0239429366591,21.8306895263674,2.1954870837973e-10,0.999974174193175,1
"Q5JS54",NA,2,3,3,3,3,20.5259543331934,20.6203726256446,0.166751338262343,0.319953828408781,0.573234048475235
"Q15050",6,7,5,8,9,7,21.1702762829863,21.1122942271859,1.94344779511686e-11,0.999990658880794,1
"A0AVT1",22,27,26,28,28,33,20.6838069587815,20.6968988475921,0.0154071010564823,0.634976280544485,1
"Q9UJA5",NA,5,4,4,2,4,19.426091524847,19.4130444884993,0.176504690371594,0.237367927714236,0.450008404529551
"Q9BXV9",2,2,2,3,2,2,20.2831643375895,20.1278385658222,-8.01454201935938e-19,0.999999999448101,1
"P36954",NA,2,1,NA,NA,3,19.5272089229064,19.8214461972283,0.00857825248441379,0.869114485460269,1
"P46379",16,18,15,20,17,16,21.3311646154022,21.3221342629483,0.0610052757455226,0.132771201844426,0.281601861559004
"Q8TEX9",17,16,21,20,22,22,20.3544829948022,20.5020106114458,0.28164646418721,0.00247085709248273,0.00947134522693215
"P78344",23,23,27,24,25,27,21.5020813894935,21.4207466625837,0.0495109329061727,0.252228337981724,0.471977061893145
NA,NA,NA,NA,NA,NA,NA,20.6251806943546,20.4596131531441,-4.87751261262335e-21,0.999999999981273,1
NA,NA,NA,NA,NA,NA,NA,21.0753664360265,19.2927696023413,-1.85261205149366,0.00868035759574979,0.0280386242832478
"P10644",5,8,6,7,6,10,21.103501933227,20.8199041122767,-0.0906852410334487,0.17075933939583,0.343483482906047
"Q9UKK9",10,8,9,11,10,9,22.5925213803319,22.4841111235221,0.0687784430758283,0.149893616713968,0.309898343790019
"P0C2I6,P0CX74,P0CX75,P0CX76,P47098,P47099,P47100,Q03434,Q12085,Q12141,Q12269,Q12485",NA,1,NA,NA,NA,NA,19.8014858534095,18.4208428214049,-1.2439048430606,1.28248087792041e-06,1.03045016500318e-05
"P29401",26,24,23,29,22,30,21.6754223972586,21.7144823682833,0.178112801183171,0.0079038095612934,0.0258927185457704
"P00812",6,8,7,NA,NA,NA,20.4720396834416,22.0547136959584,1.64155527351035,0.000399677742997502,0.00191506719215331
"Q12874",14,15,17,15,17,18,21.4953502588566,21.5900669340089,0.195590022769988,0.00560790876450656,0.0190530186469013
"P50453",11,11,9,11,10,10,20.7220546756746,20.7461744534176,0.188201097399033,0.0573525342241069,0.139842252721417
"P35250",11,9,8,14,9,12,20.29410855078,20.1334406670117,1.06792660963746e-19,0.999999999362737,1
"P51991",20,20,20,21,19,23,22.6229518519696,22.5825224803854,0.0388529685901901,0.306658932495551,0.553021375919611
"O00273",7,6,11,8,7,8,20.7224925789773,20.6053623505578,0.0703642556028261,0.233279958595985,0.44400926464541
"Q9UK41",4,4,4,4,5,5,20.5237831455859,20.5481050134051,0.0366523138828245,0.428434912345792,0.727809484488479
"Q9H910",10,13,9,10,10,9,21.9259637092123,21.9386040840362,0.120208386702911,0.0688860925804384,0.163271926087325
"Q92600",NA,2,5,NA,3,4,19.4112669550206,19.55178613087,0.029682103008677,0.678163873092444,1
"Q13111",9,9,4,10,7,9,20.0296330038484,20.0586893500216,0.0832846897010865,0.347213151509888,0.613874554416348
"Q8WWM7",24,26,25,27,18,25,21.193713492938,21.0751106066367,4.83256712842624e-10,0.999932867887302,1
"Q9BWD1",14,16,17,16,12,15,20.926258565215,20.8263064349699,1.49070758330609e-20,0.999999999824316,1
"Q92879",11,8,7,12,9,12,20.6357273488214,20.6355889335199,0.0735217732403394,0.319651770626595,0.572870787432378
"P53633",NA,4,4,1,NA,NA,20.2523884769381,19.0136856354652,-0.996117144901394,0.00239961575034044,0.00923185078504086
"P01123",8,7,11,4,4,6,20.1387142027287,19.2457827275344,-0.650746306674697,0.000105021146481252,0.00058764984873942
"Q16763",5,2,2,NA,5,4,20.8333481360704,20.7009474534023,3.91850129274728e-12,0.999999100503655,1
"Q9BVC4",3,2,2,3,3,2,19.1661309575589,19.6681849825892,0.389440410503363,0.0226726069011568,0.0633099076538109
"O15116",4,3,3,4,3,4,20.6585576033114,20.5150274761805,2.08544648793353e-20,0.999999999812678,1
"Q9H2J4",9,11,7,8,8,8,20.7343544244537,20.7473612521925,0.0573769977752516,0.304467175159837,0.549240504533178
"O95639",3,6,3,5,4,5,20.9691425834167,21.0323217271344,0.0581803538960904,0.448868135729207,0.758722612077878
"B2RUZ4",NA,1,1,1,NA,1,20.5460166953556,20.4098108513019,2.3001323696531e-20,0.999999999883861,1
"P16861",36,42,38,28,29,31,21.7097751489675,20.711684833444,-0.812761851266044,1.05293909969949e-51,4.67261974320491e-49
"P40121",6,5,5,7,7,6,20.5838189869567,20.3971092394848,-1.73184490546505e-17,0.999999991941311,1
"P46940",36,35,32,39,39,37,21.0492990376843,21.0780353962051,0.145752212244967,3.92406008767474e-05,0.000239048602384325
"P32468",6,6,5,4,7,6,20.5320202182557,19.3632598918584,-0.87132035143265,2.78689303471587e-06,2.13797685070158e-05
"O14745",7,10,8,7,10,11,21.235899990821,21.172895381861,0.0948719938914487,0.0638896123446293,0.153191676482197
"O60664",16,15,13,16,13,17,22.074209880165,22.129128454394,0.143570220367249,0.0220885028813639,0.0620090380158581
"P10080",13,12,12,8,9,10,22.0699056014057,21.0139645853527,-0.81397792281868,2.79787385836955e-19,1.06893604562476e-17
"P25567",6,6,8,5,4,5,21.2692630558951,20.3565576607016,-0.599872053882671,7.22748887491655e-07,6.0691969897225e-06
"P30519",NA,NA,NA,2,NA,2,19.2404258337662,19.1826069860031,1.22139591883235e-19,0.999999999481973,1
"P56211",NA,3,4,3,4,3,19.6370975775063,19.9941527094659,2.77494140972591e-10,0.999978039085757,1
"P46779",NA,5,7,6,6,6,23.7467106518009,23.6404565822905,3.49054101534002e-20,0.999999999623287,1
"Q9UKF6",10,16,14,14,14,18,21.0815116641391,20.9850387102562,0.021244124381514,0.526948196966317,0.86905778967944
"P38879",9,10,10,7,7,5,22.4773694964242,21.3866212677984,-0.869114647405704,4.62100413950764e-16,1.2399336223637e-14
"P41567",1,2,1,1,1,2,23.5098802518536,23.7477053339702,0.0974727342326127,0.461047699065497,0.776352649126928
"P38216",NA,NA,1,NA,NA,NA,20.1782096284383,19.0228985524045,-0.1209906466164,0.560047453495329,0.917352004319863
"P40159",6,5,5,3,5,4,21.6168814286519,20.6764160601618,-0.662545745970544,2.66464378822327e-05,0.000165828802742827
"P32835",1,1,1,2,1,1,23.5530729944347,22.4277084436537,-0.91838550424956,0.000293452550310443,0.0014644703829939
"O95487",NA,6,10,6,8,NA,19.8294885863846,19.8193888656345,7.92391431267342e-11,0.99998207415246,1
"P32836",1,1,1,1,NA,1,21.8464116753926,21.0806339665502,-0.535141566940604,0.0172730237602265,0.0501752638835584
"P80217",5,3,4,5,6,5,19.4196786137872,19.3616592459562,1.89035539468971e-19,0.999999999327341,1
"Q12489",NA,2,NA,NA,NA,NA,20.4948459610708,18.6152732667128,-1.13350091723348,0.00079736146374119,0.00350608100939247
"P35659",10,11,11,10,13,13,23.151113333582,23.1621824732304,0.172240018382635,0.00418055653799997,0.0147960924341852
"P04801",22,21,22,18,20,15,22.2432252422002,21.2423623705169,-0.847015981841552,2.56160360099267e-26,1.94445936501668e-24
"P40075",8,8,9,8,7,7,22.520756450292,21.4287917275957,-0.836148764474855,1.51475363191804e-12,2.75666047398586e-11
"P21825",NA,2,NA,2,NA,NA,19.6336076835786,18.7215919416135,-0.606858466048029,0.084598158544932,0.194208824769484
"P0CX51,P0CX52",7,9,8,6,6,6,25.2017157292252,24.1012905763851,-0.939533403672819,7.07241957768020e-11,1.08802102783032e-09
"P04183",12,12,13,11,12,13,22.5810201618198,22.5736740075755,0.0723610903867171,0.274299372336037,0.505246832377585
"P06454",3,4,4,5,6,4,22.3891465651521,22.217656804908,-2.2175073739572e-20,0.999999999709085,1
"Q8NDC0",1,1,NA,1,1,1,23.000678928053,23.0863488370859,0.254077945598337,0.127646582849915,0.27314285477046
"P51159",NA,2,4,NA,NA,2,20.2519727953896,19.9291388969024,1.09743652716928e-20,0.99999999994985,1
"P62328",4,4,3,3,3,3,24.5974157808579,24.4322944390589,3.48883564415178e-11,0.999996746075027,1
"Q13177",11,12,14,12,13,12,21.7240041207092,21.5921408327981,1.26435674868822e-11,0.999992707429738,1
"P40462",8,6,6,2,NA,NA,19.3910558861282,18.5219741377181,-0.490575362466773,0.0291480140107323,0.0785770527233245
"Q06677",NA,4,2,NA,NA,NA,19.0004971588299,18.0655384487578,-0.483791640629083,0.0322482996758412,0.0859706288493198
"P25451",3,5,3,2,3,2,20.1103424841155,19.2165627402436,-0.672228344954073,0.000623690882185916,0.00282423288801456
"P08047",3,4,3,4,3,4,20.4978429021005,20.3399801493573,1.18713506650301e-20,0.999999999880289,1
"P63165",NA,1,1,1,1,2,21.5349116525034,21.5395222958013,0.0149654339233292,0.842223946224946,1
"P47756",15,14,15,15,14,16,22.8243060764417,22.6120550494317,8.34648538851923e-19,0.999999997781374,1
"O60234",3,NA,2,NA,2,NA,20.1728052198975,20.0966780666007,6.47768271132185e-18,0.999999997333175,1
"O14467",5,6,7,5,6,7,23.9758131725537,22.7912180958707,-0.986424414625479,2.72348438185631e-13,5.29016208718149e-12
"O95747",8,9,6,9,10,7,21.5606084556116,21.6109227247221,0.168451708189338,0.0550872074862621,0.135233234037552
"P07384",19,26,23,21,23,24,21.2292130428348,21.1227717133338,0.0918722924598773,0.0615942517643148,0.148490279326507
"P38166",NA,1,1,NA,NA,NA,20.8601394744861,20.6903076755516,7.43337495813964e-20,0.999999999860009,1
"Q00955",44,44,54,37,37,39,21.8137629071891,20.8477081277383,-0.78450289483049,2.79863507212007e-32,3.58785016245793e-30
"P10081",25,18,20,15,17,18,22.9808324490689,22.0199540023888,-0.718346552494513,1.47457268533471e-13,2.9233023442254e-12
"P09436",34,34,38,24,27,30,22.1672183978153,21.0792009036862,-0.887552771872068,7.58845448247371e-34,1.18318361917273e-31
"P16403",NA,1,NA,1,1,NA,23.3120915964557,22.5023122505258,-7.34050767374309e-20,0.999999999849455,1
"P10412",NA,NA,2,NA,NA,1,23.4250289621818,23.3226230920818,1.8110788843023e-21,0.999999999994249,1
"Q04067",7,NA,7,2,4,NA,21.8261135110726,20.8717143420813,-0.748349703513017,4.13431774794939e-07,3.6192532758604e-06
"Q12402",5,4,3,2,4,2,22.1663970608502,20.8822110790854,-1.09145576321913,1.10609968816068e-05,7.45454334228853e-05
"O75534",23,28,27,32,30,33,22.1611775630543,22.1579178055354,0.157975710369213,0.00099445146777383,0.00424333618164736
"P25644",NA,NA,4,NA,NA,NA,19.6025229155047,19.0524306786555,-0.149735060510506,0.32607990682945,0.581860495669378
"Q07551",15,16,17,10,12,12,22.3002530735679,21.3010798256887,-0.739722847989211,1.6882987648381e-10,2.44105152239373e-09
"Q00245",NA,3,3,NA,NA,NA,20.1432651081168,19.3244219903804,-0.57532107430914,0.00198764495087735,0.00781111970137019
"P87108",3,4,2,2,NA,1,20.9696079606596,20.1433930212381,-0.554886557359059,0.000368798891850534,0.00178340386176507
"P21243",8,7,8,5,7,5,22.0653520951216,21.035892087684,-0.858630208643831,3.60890986032993e-07,3.20798166167078e-06
"P08865",19,17,22,18,18,20,21.7183845652327,21.8791960801102,0.262199435864215,1.71742925674041e-05,0.000110702227733357
"Q12996",9,9,8,9,11,7,21.0127874413762,20.7823679116945,4.8088786622621e-21,0.999999999957137,1
"P11387",9,9,10,11,13,11,20.903823263341,20.8245772451945,6.35596041486584e-17,0.999999983445823,1
"Q9UQ80",30,32,31,33,33,33,23.4348494735864,23.3933847421994,0.063225811014158,0.170143840696378,0.342603775559304
"Q15102",10,9,11,9,11,10,21.8701243930109,21.6839152801061,8.49639682978772e-20,0.999999999316477,1
"Q9BRT3",NA,NA,2,2,NA,NA,20.1788535894908,20.178781395766,1.03294625504244e-18,0.999999998328271,1
"P37198",7,7,7,9,8,7,21.7167071447001,21.7234794843768,0.22774648232858,0.0109927180609614,0.0342979937770073
"O15247",6,5,7,6,6,8,21.7078084206483,21.7625363484404,0.232039162707301,0.000932223040443874,0.00401043603305049
"P63218",NA,3,2,NA,4,2,20.5612609388421,20.5042904055155,6.79374652219561e-20,0.999999999783109,1
"O43719",5,9,10,10,11,9,20.4627733231757,20.4729092165739,0.201393897203187,0.0885251155852398,0.201938075053874
"Q12792",NA,2,NA,2,1,2,19.5167041444319,19.5087973096035,1.55377095990003e-20,0.999999999916199,1
"P43616",8,12,14,8,8,8,22.4178861545542,21.4496887082049,-0.778016844344967,6.65909925924669e-18,2.2866871206306e-16
"P84090",5,6,5,4,4,5,24.095596511647,24.0761374355716,0.103275863166613,0.105324057846776,0.23351825123676
"P17649",13,13,12,7,6,10,20.6783370395106,19.7498704032295,-0.59580294901041,3.13254156931798e-09,3.82064108105611e-08
"Q2TAY7",14,12,14,15,10,14,20.9358230480713,21.0829719955223,0.252349979296331,0.000186584525701733,0.000983019295683378
"P14020",11,13,11,9,8,9,21.7741860595892,20.6653627249203,-0.94605610873943,1.17716211811454e-11,1.94029950268651e-10
"Q9Y3A5",9,7,9,8,9,11,22.3760119408951,22.3946351979708,0.110521724887122,0.166361323061366,0.336632224742554
"P49720",7,7,6,11,4,9,20.8260624603786,20.6290849940201,1.04713018811295e-19,0.999999999428105,1
"P30613",22,21,21,22,23,23,21.7507119785642,21.779606447361,0.147146436388289,0.00503927388426477,0.0174394547320477
NA,NA,NA,NA,NA,NA,NA,19.6985939262836,19.5997222843459,2.66365556854641e-20,0.999999999849207,1
"Q9BZK7",8,7,6,5,4,5,20.3646552085657,20.3388699252534,0.122295685058165,0.1307239127852,0.278282750132036
"P13489",17,23,15,20,21,19,22.3230485406843,22.3768624436275,0.241838199542648,0.000183725945215916,0.000968843672715374
"P78406",12,13,11,11,11,12,21.2954107789759,21.165347679892,6.04479704787129e-20,0.999999999332023,1
"Q9UMS4",17,17,22,20,20,22,22.1505107831883,22.0659422723577,0.158444121608434,0.00236523262173544,0.00912100734945974
"P07277",2,3,5,1,NA,2,19.9903977848023,19.0424866421025,-0.575048697409002,0.00289825102988226,0.0108642041529505
"P62306",7,6,5,6,6,6,21.6900754373163,21.6128948668753,0.153262458672329,0.130109740886758,0.27738473583729
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P0CX55,P0CX56",9,10,9,9,8,8,25.2488645181994,24.0122566508186,-0.98271807700419,2.53575611738555e-17,8.26484578598713e-16
"Q96I25",9,9,14,14,8,11,21.5378172121599,21.5137428924956,0.167943997096092,0.0724829987598515,0.170536060295915
"P35719",10,9,8,9,10,8,21.8432109837431,20.8689614814561,-0.695054759397143,6.35700971019967e-12,1.063002580236e-10
"Q15717",12,11,12,16,14,13,22.1624494420077,22.3012612082442,0.28410271539505,0.000325692889974305,0.00160180927729051
"P12709",30,35,34,30,27,28,22.1774980075391,21.1101981423571,-0.837677761883732,2.90486283372531e-40,5.98505488848619e-38
"P21399",8,13,12,12,13,13,20.5981164579229,20.5783502127496,0.376571569573285,0.000168666971932598,0.000900962741739963
"P39015",11,10,9,7,9,9,23.4391199549898,22.4852149784585,-0.749895536469237,2.39896289871906e-15,5.96535213909926e-14
NA,NA,NA,NA,NA,NA,NA,18.6755370105981,18.7466060619901,7.73210561079188e-20,0.999999999674417,1
"P50086",NA,NA,3,NA,NA,NA,20.4194971364806,20.0783826711071,-0.336177266983778,0.0931612716278164,0.210433584972934
"Q99496",5,5,5,5,5,4,20.3076777843037,20.0912766830685,-2.77699770656301e-18,0.999999997355307,1
"P68402",4,5,5,6,5,5,22.6887358556257,22.6957433196973,0.0544873084250351,0.410314118652833,0.701712606434506
"P46988",3,2,2,NA,NA,NA,19.3220854315631,18.5435587522319,-0.487258098447605,0.0377525833125818,0.0982233446680347
"P26785",7,4,4,6,6,5,24.4134465333724,23.4147657149869,-0.802576532440637,3.08672002239179e-08,3.20852032597806e-07
"Q6UVJ0",NA,NA,NA,4,NA,NA,18.7163416310723,19.3238224440269,0.695846848662629,0.00194975880017404,0.00767792390321096
"P32356",11,7,8,NA,NA,NA,20.4512483540613,19.327560418865,-0.980934958119157,2.95592693120157e-06,2.25565376535739e-05
"P14832",8,8,7,8,8,7,23.0231880619362,21.9050656875752,-0.922617904019657,1.99620252256372e-16,5.61760602569274e-15
"P15454",7,9,8,7,8,6,22.3287183410721,21.2369064206365,-1.00903705470691,1.40821867215854e-13,2.82083802766757e-12
"P36421",6,11,10,7,5,6,22.486429340934,21.360581004059,-0.81621922644676,1.96228673481522e-08,2.10026570930408e-07
"P22203",13,12,13,9,10,11,23.7566005486804,22.8806651247139,-0.683310036918517,5.34100328440619e-10,7.21598312593426e-09
"P40046",NA,1,NA,NA,NA,NA,22.756344007882,21.5894497295542,-0.985752564863076,0.000731134328378524,0.00325205392476153
"P41920",6,6,5,5,3,6,22.0685146024555,20.9407918886232,-0.897987970961732,5.09745205267773e-06,3.70834815786858e-05
"Q9Y2V2",3,2,3,3,3,3,21.8514845030197,22.0118991326354,0.219977709432748,0.475298311987952,0.796166074871805
